,OpALStar/BanditTaskSmallSparse,OpALPlus/BanditTaskSmallSparse,OpALStar/BanditTaskSmallRich,OpALPlus/BanditTaskSmallRich,OpALStar/GridWorld3x1Sparse,OpALPlus/GridWorld3x1Sparse,OpALStar/GridWorld3x1Rich,OpALPlus/GridWorld3x1Rich,OpALStar/GridWorld3x2Sparse,OpALPlus/GridWorld3x2Sparse,OpALStar/GridWorld3x2Rich,OpALPlus/GridWorld3x2Rich
"(0.8, 0.1, 9.5, 0.99)",393.1275500000004,390.9581,440.75310000000025,348.94469999999995,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.8, 0.1, 10.0, 0.95)",390.78644999999983,386.7988499999999,440.58810000000005,350.37594999999993,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.8, 0.1, 10.0, 0.96)",390.78644999999983,386.7988499999999,440.58810000000005,350.37594999999993,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.8, 0.1, 10.0, 0.97)",390.78644999999983,386.7988499999999,440.58810000000005,350.37594999999993,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.8, 0.1, 10.0, 0.98)",390.78644999999983,386.7988499999999,440.58810000000005,350.37594999999993,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.8, 0.1, 10.0, 0.99)",390.78644999999983,386.7988499999999,440.58810000000005,350.37594999999993,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.0, 0.95)",439.8726500000002,444.6070500000001,355.34269999999987,370.75955000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.0, 0.96)",439.8726500000002,444.6070500000001,355.34269999999987,370.75955000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.0, 0.97)",439.8726500000002,444.6070500000001,355.34269999999987,370.75955000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.0, 0.98)",439.8726500000002,444.6070500000001,355.34269999999987,370.75955000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.0, 0.99)",439.8726500000002,444.6070500000001,355.34269999999987,370.75955000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.5, 0.95)",439.8503000000001,443.37619999999987,364.26674999999994,366.67455000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.5, 0.96)",439.8503000000001,443.37619999999987,364.26674999999994,366.67455000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.5, 0.97)",439.8503000000001,443.37619999999987,364.26674999999994,366.67455000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.5, 0.98)",439.8503000000001,443.37619999999987,364.26674999999994,366.67455000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 1.5, 0.99)",439.8503000000001,443.37619999999987,364.26674999999994,366.67455000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.0, 0.95)",447.58995000000016,446.5878999999999,361.1564000000001,363.5807000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.0, 0.96)",447.58995000000016,446.5878999999999,361.1564000000001,363.5807000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.0, 0.97)",447.58995000000016,446.5878999999999,361.1564000000001,363.5807000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.0, 0.98)",447.58995000000016,446.5878999999999,361.1564000000001,363.5807000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.0, 0.99)",447.58995000000016,446.5878999999999,361.1564000000001,363.5807000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.5, 0.95)",446.7965999999999,446.71845,354.2939000000001,354.6375499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.5, 0.96)",446.7965999999999,446.71845,354.2939000000001,354.6375499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.5, 0.97)",446.7965999999999,446.71845,354.2939000000001,354.6375499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.5, 0.98)",446.7965999999999,446.71845,354.2939000000001,354.6375499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 2.5, 0.99)",446.7965999999999,446.71845,354.2939000000001,354.6375499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.0, 0.95)",441.1481000000002,446.62724999999995,348.6728000000001,349.38065,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.0, 0.96)",441.1481000000002,446.62724999999995,348.6728000000001,349.38065,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.0, 0.97)",441.1481000000002,446.62724999999995,348.6728000000001,349.38065,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.0, 0.98)",441.1481000000002,446.62724999999995,348.6728000000001,349.38065,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.0, 0.99)",441.1481000000002,446.62724999999995,348.6728000000001,349.38065,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.5, 0.95)",447.22289999999964,445.68335,342.05794999999966,336.1722999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.5, 0.96)",447.22289999999964,445.68335,342.05794999999966,336.1722999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.5, 0.97)",447.22289999999964,445.68335,342.05794999999966,336.1722999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.5, 0.98)",447.22289999999964,445.68335,342.05794999999966,336.1722999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 3.5, 0.99)",447.22289999999964,445.68335,342.05794999999966,336.1722999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.0, 0.95)",444.82425000000006,441.12539999999996,326.08860000000016,321.4046000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.0, 0.96)",444.82425000000006,441.12539999999996,326.08860000000016,321.4046000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.0, 0.97)",444.82425000000006,441.12539999999996,326.08860000000016,321.4046000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.0, 0.98)",444.82425000000006,441.12539999999996,326.08860000000016,321.4046000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.0, 0.99)",444.82425000000006,441.12539999999996,326.08860000000016,321.4046000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.5, 0.95)",445.09254999999985,443.00785000000013,326.50935,321.5604,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.5, 0.96)",445.09254999999985,443.00785000000013,326.50935,321.5604,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.5, 0.97)",445.09254999999985,443.00785000000013,326.50935,321.5604,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.5, 0.98)",445.09254999999985,443.00785000000013,326.50935,321.5604,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 4.5, 0.99)",445.09254999999985,443.00785000000013,326.50935,321.5604,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.0, 0.95)",446.8210500000002,437.81759999999997,325.5612500000003,316.8148000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.0, 0.96)",446.8210500000002,437.81759999999997,325.5612500000003,316.8148000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.0, 0.97)",446.8210500000002,437.81759999999997,325.5612500000003,316.8148000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.0, 0.98)",446.8210500000002,437.81759999999997,325.5612500000003,316.8148000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.0, 0.99)",446.8210500000002,437.81759999999997,325.5612500000003,316.8148000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.5, 0.95)",446.5061500000001,439.12234999999987,322.9009500000002,314.32860000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.5, 0.96)",446.5061500000001,439.12234999999987,322.9009500000002,314.32860000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.5, 0.97)",446.5061500000001,439.12234999999987,322.9009500000002,314.32860000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.5, 0.98)",446.5061500000001,439.12234999999987,322.9009500000002,314.32860000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 5.5, 0.99)",446.5061500000001,439.12234999999987,322.9009500000002,314.32860000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.0, 0.95)",443.42489999999975,432.9740000000003,322.9031500000004,314.33020000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.0, 0.96)",443.42489999999975,432.9740000000003,322.9031500000004,314.33020000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.0, 0.97)",443.42489999999975,432.9740000000003,322.9031500000004,314.33020000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.0, 0.98)",443.42489999999975,432.9740000000003,322.9031500000004,314.33020000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.0, 0.99)",443.42489999999975,432.9740000000003,322.9031500000004,314.33020000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.5, 0.95)",449.0158999999999,431.6830999999999,322.70925000000034,314.3002000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.5, 0.96)",449.0158999999999,431.6830999999999,322.70925000000034,314.3002000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.5, 0.97)",449.0158999999999,431.6830999999999,322.70925000000034,314.3002000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.5, 0.98)",449.0158999999999,431.6830999999999,322.70925000000034,314.3002000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 6.5, 0.99)",449.0158999999999,431.6830999999999,322.70925000000034,314.3002000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.0, 0.95)",450.21215,432.7215,322.7079500000001,314.29940000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.0, 0.96)",450.21215,432.7215,322.7079500000001,314.29940000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.0, 0.97)",450.21215,432.7215,322.7079500000001,314.29940000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.0, 0.98)",450.21215,432.7215,322.7079500000001,314.29940000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.0, 0.99)",450.21215,432.7215,322.7079500000001,314.29940000000005,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.5, 0.95)",451.05644999999964,435.2314500000001,322.5590500000001,312.11730000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.5, 0.96)",451.05644999999964,435.2314500000001,322.5590500000001,312.11730000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.5, 0.97)",451.05644999999964,435.2314500000001,322.5590500000001,312.11730000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.5, 0.98)",451.05644999999964,435.2314500000001,322.5590500000001,312.11730000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 7.5, 0.99)",451.05644999999964,435.2314500000001,322.5590500000001,312.11730000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.0, 0.95)",452.20949999999993,429.0197500000001,320.47980000000007,312.1163,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.0, 0.96)",452.20949999999993,429.0197500000001,320.47980000000007,312.1163,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.0, 0.97)",452.20949999999993,429.0197500000001,320.47980000000007,312.1163,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.0, 0.98)",452.20949999999993,429.0197500000001,320.47980000000007,312.1163,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.0, 0.99)",452.20949999999993,429.0197500000001,320.47980000000007,312.1163,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.5, 0.95)",452.8585000000001,430.20569999999987,320.4732500000002,312.1101500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.5, 0.96)",452.8585000000001,430.20569999999987,320.4732500000002,312.1101500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.5, 0.97)",452.8585000000001,430.20569999999987,320.4732500000002,312.1101500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.5, 0.98)",452.8585000000001,430.20569999999987,320.4732500000002,312.1101500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 8.5, 0.99)",452.8585000000001,430.20569999999987,320.4732500000002,312.1101500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.0, 0.95)",452.72745000000003,428.3486999999998,322.9505,314.58805,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.0, 0.96)",452.72745000000003,428.3486999999998,322.9505,314.58805,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.0, 0.97)",452.72745000000003,428.3486999999998,322.9505,314.58805,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.0, 0.98)",452.72745000000003,428.3486999999998,322.9505,314.58805,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.0, 0.99)",452.72745000000003,428.3486999999998,322.9505,314.58805,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.5, 0.95)",453.2127,426.20270000000033,320.45714999999996,312.0953499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.5, 0.96)",453.2127,426.20270000000033,320.45714999999996,312.0953499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.5, 0.97)",453.2127,426.20270000000033,320.45714999999996,312.0953499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.5, 0.98)",453.2127,426.20270000000033,320.45714999999996,312.0953499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 9.5, 0.99)",453.2127,426.20270000000033,320.45714999999996,312.0953499999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 10.0, 0.95)",451.63484999999986,430.19165,315.57904999999994,307.21774999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 10.0, 0.96)",451.63484999999986,430.19165,315.57904999999994,307.21774999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 10.0, 0.97)",451.63484999999986,430.19165,315.57904999999994,307.21774999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 10.0, 0.98)",451.63484999999986,430.19165,315.57904999999994,307.21774999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.025, 10.0, 0.99)",451.63484999999986,430.19165,315.57904999999994,307.21774999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.0, 0.95)",427.33054999999985,438.3269500000002,422.663,411.46965000000046,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.0, 0.96)",427.33054999999985,438.3269500000002,422.663,411.46965000000046,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.0, 0.97)",427.33054999999985,438.3269500000002,422.663,411.46965000000046,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.0, 0.98)",427.33054999999985,438.3269500000002,422.663,411.46965000000046,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.0, 0.99)",427.33054999999985,438.3269500000002,422.663,411.46965000000046,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.5, 0.95)",424.2025,436.94320000000005,416.4527499999997,403.73519999999996,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.5, 0.96)",424.2025,436.94320000000005,416.4527499999997,403.73519999999996,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.5, 0.97)",424.2025,436.94320000000005,416.4527499999997,403.73519999999996,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.5, 0.98)",424.2025,436.94320000000005,416.4527499999997,403.73519999999996,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 1.5, 0.99)",424.2025,436.94320000000005,416.4527499999997,403.73519999999996,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.0, 0.95)",425.45519999999993,445.72905000000003,418.15429999999975,410.84409999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.0, 0.96)",425.45519999999993,445.72905000000003,418.15429999999975,410.84409999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.0, 0.97)",425.45519999999993,445.72905000000003,418.15429999999975,410.84409999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.0, 0.98)",425.45519999999993,445.72905000000003,418.15429999999975,410.84409999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.0, 0.99)",425.45519999999993,445.72905000000003,418.15429999999975,410.84409999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.5, 0.95)",435.14400000000023,432.0752999999998,416.53120000000047,395.98800000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.5, 0.96)",435.14400000000023,432.0752999999998,416.53120000000047,395.98800000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.5, 0.97)",435.14400000000023,432.0752999999998,416.53120000000047,395.98800000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.5, 0.98)",435.14400000000023,432.0752999999998,416.53120000000047,395.98800000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 2.5, 0.99)",435.14400000000023,432.0752999999998,416.53120000000047,395.98800000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.0, 0.95)",430.42619999999994,437.28660000000013,407.28855000000016,377.51045000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.0, 0.96)",430.42619999999994,437.28660000000013,407.28855000000016,377.51045000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.0, 0.97)",430.42619999999994,437.28660000000013,407.28855000000016,377.51045000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.0, 0.98)",430.42619999999994,437.28660000000013,407.28855000000016,377.51045000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.0, 0.99)",430.42619999999994,437.28660000000013,407.28855000000016,377.51045000000016,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.5, 0.95)",437.33239999999995,443.4759,411.47154999999975,374.08654999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.5, 0.96)",437.33239999999995,443.4759,411.47154999999975,374.08654999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.5, 0.97)",437.33239999999995,443.4759,411.47154999999975,374.08654999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.5, 0.98)",437.33239999999995,443.4759,411.47154999999975,374.08654999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 3.5, 0.99)",437.33239999999995,443.4759,411.47154999999975,374.08654999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.0, 0.95)",445.73755000000006,438.4496000000004,407.8158000000004,367.2378500000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.0, 0.96)",445.73755000000006,438.4496000000004,407.8158000000004,367.2378500000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.0, 0.97)",445.73755000000006,438.4496000000004,407.8158000000004,367.2378500000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.0, 0.98)",445.73755000000006,438.4496000000004,407.8158000000004,367.2378500000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.0, 0.99)",445.73755000000006,438.4496000000004,407.8158000000004,367.2378500000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.5, 0.95)",441.24439999999987,432.6948499999997,398.0675999999997,350.6080499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.5, 0.96)",441.24439999999987,432.6948499999997,398.0675999999997,350.6080499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.5, 0.97)",441.24439999999987,432.6948499999997,398.0675999999997,350.6080499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.5, 0.98)",441.24439999999987,432.6948499999997,398.0675999999997,350.6080499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 4.5, 0.99)",441.24439999999987,432.6948499999997,398.0675999999997,350.6080499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.0, 0.95)",437.2062,432.53684999999996,403.79580000000027,356.25295000000034,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.0, 0.96)",437.2062,432.53684999999996,403.79580000000027,356.25295000000034,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.0, 0.97)",437.2062,432.53684999999996,403.79580000000027,356.25295000000034,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.0, 0.98)",437.2062,432.53684999999996,403.79580000000027,356.25295000000034,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.0, 0.99)",437.2062,432.53684999999996,403.79580000000027,356.25295000000034,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.5, 0.95)",425.4547000000001,431.5302999999999,404.4772500000001,347.0455000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.5, 0.96)",425.4547000000001,431.5302999999999,404.4772500000001,347.0455000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.85, 0.05, 5.5, 0.97)",425.4547000000001,431.5302999999999,404.4772500000001,347.0455000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
